distance_parsecs,ra,dec,galactic_longitude,galactic_latitude,pseudocolour,phot_g_mean_mag,cart_x,cart_y,cart_z,xo_as_origin_x,xo_as_origin_y,xo_as_origin_z,xo_as_origin_latitude,xo_as_origin_longitude,xo_as_origin_distance
6261.3027,269.1549980589919,-32.133416655966684,358.4589018078587,-3.6684875630444687,--,16.237722,6246.21337890625,-400.4748229980469,-168.3914337158203,-49.872149974878994,-182.6636480732515,-125.20225577142733,123.47359449887692,-105.27111398564846,226.99965753454214
6261.3647,269.39003535312725,-28.369580035198723,1.824618011604237,-1.9632605124664793,--,15.758445,6254.5166015625,-214.3971710205078,199.3631591796875,-41.568927318628994,3.4140039042875685,242.55233712408048,9.75706023002101,175.3049068533096,246.11230644856738
6261.392,267.7252253395596,-30.269819938607586,359.4501589492878,-1.6715006588146837,--,16.284761,6258.439453125,-182.63046264648438,-60.08675765991211,-37.646075756128994,35.180712278311006,-16.89757971551913,108.15659158821374,136.9388607457441,54.22580323506356
6261.4062,267.7404804584975,-29.201796661476,0.37508514210617083,-1.136822579218606,--,16.473593,6260.03955078125,-124.22360229492188,40.98981857299805,-36.045978099878994,93.5875726298735,84.17899651739103,49.99119362972203,111.06457638261607,130.9352883778996
6261.42,268.88081784708055,-28.35550302863885,1.6118452602910427,-1.5686036179281526,1.5608568,17.793745,6256.59716796875,-171.33152770996094,176.12307739257812,-39.488360912378994,46.47964721483444,219.3122553369711,15.54088744585769,130.3506936212302,227.63469329992427
6261.492,267.3579168737156,-28.589729804679045,0.7288212151683594,-0.5354047422355687,--,14.730578,6260.712890625,-58.50540542602539,79.6460952758789,-35.372638256128994,159.30576949877,122.83527322027189,53.030003106081644,102.51899011182398,204.24998428370327
6261.592,269.3946224161739,-29.69854168738732,0.6745212330244021,-2.6307726411688765,--,14.86077,6254.55908203125,-287.38409423828125,73.71361541748047,-41.526446849878994,-69.57291931348587,116.90279336187345,34.72528514430075,-120.83198827938818,142.23607132364674
6261.633,268.8838058138994,-31.7845888043823,358.64609093045885,-3.294709525535177,--,13.671695,6249.53759765625,-359.7671203613281,-147.94969177246094,-46.547931224878994,-141.95594543653274,-104.76051382806796,125.03975872252197,-108.15452744651097,182.46360076359542
6261.7393,269.1229336237204,-29.294134472769098,0.9065437804743983,-2.223676590208541,--,15.715776,6256.24072265625,-242.92967224121094,99.0701904296875,-39.844806224878994,-25.118497316415556,142.25936837408048,18.31948317958414,-147.7723275901878,149.8541803912232
6261.822,268.4382906555194,-29.024887164541173,0.8377587822603279,-1.5715867014396945,--,15.3374195,6258.796875,-171.71788024902344,91.55490112304688,-37.288653881128994,46.09329467577194,134.74407906743986,23.74961569519176,128.9722415944093,147.21074134065987
6261.877,269.69000769564843,-29.436753395088424,1.0299034099180708,-2.7230705799110764,--,14.987773,6253.79638671875,-297.4453125,112.55245971679688,-42.289142162378994,-79.63413757520462,155.74163766118986,30.068616063583274,-117.97021874361447,179.9595096502707
6261.973,269.9948336680647,-28.362384242582625,2.0960396479506618,-2.42119711846136,--,15.002302,6252.19677734375,-264.36187744140625,229.02938842773438,-43.888751537378994,-46.55070251661087,272.2185663721274,13.225884241162722,-133.3140705904859,279.6357242807079
6262.104,268.12413346845153,-30.13119467211555,359.74530015999704,-1.8974553267494196,--,14.332456,6258.6083984375,-207.34115600585938,-27.837158203125,-37.477130443628994,10.470018918936006,15.35201974126798,68.46927424170293,164.39118436153635,41.83110221579086
6262.111,269.33226447234404,-29.9931400935824,0.39197139818585014,-2.731041830491191,1.274716,17.16019,6254.85205078125,-298.36773681640625,42.8399658203125,-41.233478099878994,-80.55656189161087,86.02914376470548,46.44958212846627,-117.10597589737405,124.86221588974983
6262.19,267.6104328046237,-29.55382228127717,0.014583740922229334,-1.219635651275139,1.1125191,17.173283,6260.7705078125,-133.291015625,1.5939421653747559,-35.315021068628994,84.52015929979538,44.78312010976774,63.94638556592009,112.67661409292027,101.96242390168243
6262.475,269.27879192068815,-29.699835661281618,0.6230706309662153,-2.544266866422531,--,15.923256,6255.931640625,-277.98260498046875,68.10078430175781,-40.153888256128994,-60.17143005567337,111.2899622461508,33.024069445242,-123.71616579692288,132.73428883969717
6262.537,268.6824608058939,-29.570798620960623,0.47417496418578337,-2.0312597216916934,--,15.548977,6258.38720703125,-221.96641540527344,51.82762908935547,-37.698321849878994,-4.1552404804780565,95.01680703374845,21.759764046956544,-173.7100500543227,102.30651549454832
6262.544,268.9552418370846,-29.563425063436267,0.6000922424894618,-2.2325380977700577,--,14.949973,6257.447265625,-243.94580078125,65.590087890625,-38.638263256128994,-26.13462585645462,108.77926583501798,23.21070320547753,-145.92588004162704,118.35904161369466
6262.6265,268.35628491040353,-29.483372987817052,0.40604615319755116,-1.7421982530053002,--,13.411077,6259.57470703125,-190.3941650390625,44.381874084472656,-36.510821849878994,27.41700988573288,87.57105202886564,27.537188981023633,143.096076904839,98.75941320537636
6262.63,266.6238570669141,-31.402986425015698,357.99126370957765,-1.4445721593985341,--,15.713835,6256.7919921875,-157.78306579589844,-219.5169677734375,-39.293536693628994,60.02810912889694,-176.32778982904452,157.85934559290664,123.20818113713058,190.36503191889003
6262.726,268.3944740328613,-28.49408026130109,1.2760539349426294,-1.2695150604396443,--,16.336712,6259.63623046875,-138.71881103515625,139.46778869628906,-36.449298412378994,79.09236388963913,182.65696664068204,25.49083577808313,114.74236374875196,202.35543195768426
6262.864,269.48890368385565,-32.0678533970706,358.65706422055496,-3.8811100790540274,--,15.892654,6246.78466796875,-423.79400634765625,-146.77964782714844,-49.300860912378994,-205.98283142286087,-103.59046988275546,116.06299228575499,-103.46021692397211,235.77634991281573
6262.984,268.43613420539873,-30.80906407140112,359.2970069461607,-2.472907837079647,--,15.306514,6256.68017578125,-270.2085266113281,-76.84202575683594,-39.405353099878994,-52.397351686532744,-33.65284781244296,117.17164386219875,-126.94494322000492,73.69381576886751
6262.9873,268.77462425276184,-28.909117718829343,1.0864497420696015,-1.767023348100433,1.4353065,15.940678,6258.8837890625,-193.08753967285156,118.75242614746094,-37.201739818628994,24.72363525194382,161.94160409185392,15.420328166770146,146.39267253330837,167.98901964547233
6262.9907,268.13297591237654,-30.28607860797114,359.6157190167607,-1.9827513035341318,--,15.551174,6259.1005859375,-216.68605041503906,-42.005367279052734,-36.984942943628994,1.1251245097563185,1.1838106653402463,88.1675549810232,178.25753386442582,37.02098482478984
6263.28,268.7899170851703,-29.798545404684155,0.3244243376952347,-2.2266805270630763,1.2728542,16.627235,6258.4501953125,-243.3440704345703,35.46420669555664,-37.635333568628994,-25.53289550977493,78.65338463994962,30.037427539438504,-145.8458999606428,90.85539060097051
6263.283,267.9807630134915,-29.34512129591393,0.3588397201826201,-1.3902179426263321,--,16.042078,6261.31689453125,-151.9536590576172,39.22627639770508,-34.768634349878994,65.8575158671782,82.41545434209806,42.10147951820523,117.83124136134077,111.0782491992274
6263.4277,269.15459379063,-29.490317968707608,0.7504942909948615,-2.345890161647596,--,15.853936,6257.64208984375,-256.35308837890625,82.0397720336914,-38.443439037378994,-38.54191345411087,125.22894997808439,23.494540571858906,-134.9267111832452,136.54913771363923
6263.486,267.8837409024408,-28.462990359448963,1.0743990034264925,-0.8672016813802398,--,17.22393,6261.6669921875,-94.78085327148438,117.44474792480469,-34.418536693628994,123.030321653311,160.63392586919767,38.495641384130145,105.62931034655978,205.24218341851352
6263.5103,266.65800352360947,-29.096322489966322,359.9782941581854,-0.2722657000370597,--,16.645287,6263.43896484375,-29.7636661529541,-2.3728580474853516,-32.646564037378994,188.04750877184128,40.81631989690763,77.92887267769862,99.8488450620634,195.17590954999827
6263.5615,267.47111140944696,-29.463006363657737,0.030385697270883416,-1.0689729032326984,1.009271,17.82765,6262.47021484375,-116.85307312011719,3.3217575550079346,-33.615314037378994,100.9581018046782,46.510935499400915,66.38973686447548,108.41585082879494,116.12835475827947
6263.61,269.34376508486775,-31.81838483382117,358.81253841801083,-3.6501660112178116,--,15.760848,6249.560546875,-398.6828918457031,-129.80474853515625,-46.524982006128994,-180.87171692090774,-86.61557059076327,114.88097739378554,-104.42526323122487,205.86745493484662
6263.6235,266.55443501308713,-31.79711504684442,357.62359332975643,-1.598674158685715,--,15.546226,6255.80078125,-174.595458984375,-259.7163391113281,-40.284747631128994,43.21571594042038,-216.52716116693514,164.73817138737314,132.98967349057668,224.4425773309484
6263.6787,269.8952107779096,-28.6239316308031,1.825263221910356,-2.474927575834659,--,14.928955,6254.66064453125,-270.3421936035156,199.50732421875,-41.424884349878994,-52.531018678720244,242.69650216314298,15.410892040346473,-128.25858778559626,251.7481303387363
6263.7197,267.3849575684536,-30.003734028138766,359.52787358299076,-1.2824470276464004,1.0659527,18.456417,6261.93798828125,-140.1838836669922,-51.61347198486328,-34.147540599878994,77.6272912578032,-8.4242940404703,95.67292908948129,113.74425818944003,85.22335130188496
6263.7476,268.43695649868823,-29.314518733501977,0.5873168186636736,-1.7172517630814288,1.2348802,16.719542,6260.60546875,-187.6971893310547,64.20612335205078,-35.480060131128994,30.113985593740694,107.39530129644376,23.428232964829004,139.67680091734184,117.04459635456259
6263.9707,270.0043497285695,-30.633265216026047,0.12435161720572102,-3.552611666268037,--,14.396603,6251.91845703125,-388.14630126953125,13.59496784210205,-44.167071849878994,-170.33512634473587,56.78414578649503,72.11533736458374,-104.5363818461445,184.90328476090258
6264.05,269.27317036953303,-29.61972336096134,0.6900641078739528,-2.4999677777096356,--,14.802342,6257.6337890625,-273.2106628417969,75.44171142578125,-38.451739818628994,-55.399487917001494,118.63088937017423,29.616232976484213,-124.76378568017007,136.45851922582207
6264.053,270.00498356006125,-31.216985273365932,359.6160214792704,-3.8414105217380476,1.2835495,17.06608,6249.83984375,-419.651123046875,-41.979427337646484,-46.245685131128994,-201.83994812207962,1.2097506067464963,89.66526884351309,-102.90489960176045,207.07363798345224
6264.1323,267.68672003413917,-29.37218588538,0.20465708801820448,-1.1836972214364203,--,17.064022,6262.755859375,-129.40325927734375,22.375057220458984,-33.329669506128994,88.40791564745163,65.56423516485197,55.24188656408614,110.65637785353738,115.00215368099293
6264.2563,269.821507238049,-29.93328034149065,0.6552203390162364,-3.068847061644519,1.3229519,16.36712,6254.86376953125,-335.3405456542969,71.63492584228516,-41.221759349878994,-117.5293707295015,114.82410378667814,47.32638711747438,-109.32759569045122,169.40177460223308
6264.2837,266.9054543954934,-31.497611581148224,358.0347556535981,-1.6990787056470378,1.0433824,18.358042,6257.8466796875,-185.62783813476562,-214.8227081298828,-38.238849193628994,32.183336790029756,-171.63353018548983,163.76441569790825,139.9147003426938,178.76253924837562
6264.322,267.52153628200324,-30.304283324330758,359.3304690267384,-1.538047773347533,0.9692778,16.983612,6261.6376953125,-168.1277618408203,-73.20018768310547,-34.447833568628994,49.68341308397507,-30.011009738712488,116.39977628447308,124.73537914150381,67.49633678046509
6264.3975,266.34376051364376,-29.791993405839577,359.24181163650655,-0.4005429141400985,1.0983883,18.590065,6263.6962890625,-43.78891372680664,-82.89362335205078,-32.389239818628994,174.02226119798874,-39.7044454076578,102.64249030241716,100.5433222976356,181.40907704307233
6264.4146,267.08957266491564,-32.24049267595941,357.4787548492229,-2.216328329927078,0.9962413,17.679592,6253.6689453125,-242.0265655517578,-275.5705261230469,-42.416583568628994,-24.21539062696243,-232.3813481786539,168.13029680084253,-150.27819544104173,237.45871785676692
6264.49,269.5236049510464,-30.174991675032274,0.3168489958614452,-2.9652475855794904,--,15.032364,6256.0068359375,-324.0585632324219,34.642818450927734,-40.078692943628994,-106.2473883076265,77.83199639532072,55.57285390009431,-110.6675036824612,137.668546927548
6264.5796,269.7046448323541,-30.528086092192282,0.08785005496084816,-3.2763703287641928,--,15.02089,6254.33251953125,-358.0346374511719,9.605304718017578,-41.753009349878994,-140.2234625263765,52.79448266241056,70.15824279254947,-106.58145301217218,155.54160418437496
6264.583,268.43633420482604,-31.170592222257977,358.98485368249044,-2.655823427693028,--,14.515001,6256.8720703125,-290.2318115234375,-110.98785400390625,-39.213458568628994,-72.42063659864212,-67.79867605951327,129.46268393668103,-118.43412806237524,106.67288509124042
6264.617,269.59486959548735,-29.463890898274627,0.9650649447163852,-2.664718821958867,1.3172172,15.419041,6256.95556640625,-291.2091979980469,105.51346588134766,-39.129962474878994,-73.3980230732515,148.70264382574064,29.220537285739276,-118.06297495339793,170.3845651316811
6264.638,266.1542823127352,-30.900512613777877,358.2109253372394,-0.8398084754859714,1.0263242,13.953893,6260.912109375,-91.77540588378906,-195.58306884765625,-35.173419506128994,126.03576904100632,-152.39389090326327,139.34923278966983,105.5930837080235,200.86334285316406
6264.645,266.5492092262782,-31.845029482555187,357.5803260690584,-1.619767530574041,--,16.588808,6256.55810546875,-176.92176818847656,-264.4853210449219,-39.527423412378994,40.88940673631882,-221.2961431005289,165.58730968288654,134.0297001768759,228.48707564332685
6264.7104,269.7877559784214,-31.513135511425993,359.26611193551526,-3.82658655597629,--,14.05906,6250.2314453125,-418.0530700683594,-80.24099731445312,-45.854083568628994,-200.241895143564,-37.051819370060144,100.22432273973878,-102.89797925459408,208.7396724852189
6264.8477,270.05459191534806,-31.5401163233632,359.3552329890928,-4.037670275981109,--,15.399068,6248.90234375,-441.0946044921875,-70.49877166748047,-47.183185131128994,-223.28342956739212,-27.309593723087488,96.82393415619545,-101.93193322166,229.84246080264424
6265.0195,266.38076125346043,-31.86467929666377,357.48909757568816,-1.5077814231969788,0.8634112,18.58842,6256.83740234375,-164.69139099121094,-274.4673156738281,-39.248126537378994,53.11978393358444,-231.27813772943514,164.06217833181725,126.45924262532637,240.52381144793208
6265.054,269.57413188056057,-32.00667493904705,358.74624761571346,-3.9134469484467322,--,16.089968,6248.94921875,-427.48406982421875,-137.08164978027344,-47.136310131128994,-209.67289489942337,-93.89247183588046,113.60053369019843,-102.66995552416607,234.52153601691725
6265.0576,268.5741323087777,-28.36197543148528,1.4700197482177588,-1.338873736987304,--,17.58338,6261.28564453125,-146.3388214111328,160.7229766845703,-34.799884349878994,71.47235351366257,203.9121546289633,21.29809313225466,115.9614477899089,218.85953502868716
6265.0747,267.60642008714126,-31.224022323568583,358.57749174020927,-2.0717437997439196,--,18.133951,6259.0498046875,-226.41812133789062,-155.5298614501953,-37.035724193628994,-8.606946413095244,-112.34068350580233,161.30116269270889,-166.9169318820115,118.60081603283889
6265.1367,270.01007153040246,-29.424163421872205,1.1793372076545479,-2.958846501036232,1.2669361,16.498146,6255.458984375,-323.3294677734375,128.9481964111328,-40.626544506128994,-105.51829284864212,172.1373743555258,33.299070188891115,-111.05765221357376,205.95121241258744
6265.3223,269.62183627144447,-30.086377308971713,0.43615449068247025,-2.99483019987181,--,15.353621,6256.583984375,-327.32757568359375,47.69325256347656,-39.501544506128994,-109.51640075879837,90.88243050786954,52.02349192640635,-109.83390118205419,147.6950582401089
6265.3467,269.61559687421885,-28.817321882454472,1.5352805176842697,-2.358355355619933,1.2969853,16.046492,6257.79296875,-257.7229919433594,167.8642578125,-38.292560131128994,-39.911817018563994,211.05343575689298,14.685233184005996,-133.81383454317566,218.18071877209593
6265.5806,268.3403646594401,-29.801956368478745,0.12426269583722535,-1.8917468315196928,--,14.368197,6262.15087890625,-206.83392333984375,13.588737487792969,-33.934649974878994,10.977251584951631,56.77791543218595,32.13564249208172,162.07453456717815,67.05066891613637
6265.6562,268.133462968974,-31.073015476735108,358.9375866879681,-2.382845483029038,--,15.699996,6259.162109375,-260.4593505859375,-116.17496490478516,-36.923419506128994,-42.64817566114212,-72.98578696039218,142.29940208756642,-130.88496126965205,92.24495050395429
6265.704,269.2423124050012,-29.38473695833786,0.880249110846641,-2.35913249569316,--,14.30651,6259.65478515625,-257.8847351074219,96.25775909423828,-36.430743724878994,-40.073560182626494,139.44693703863126,21.225032110401614,-132.2738725500191,149.5945773198828
6265.8726,269.3032629339142,-29.116079631570656,1.1396725635752047,-2.27073548666865,--,16.124887,6259.7138671875,-248.2137451171875,124.62649536132812,-36.371661693628994,-30.40257019239212,167.8156733057211,15.77399362614003,-140.10821472687664,174.38266615610522
6266.055,267.9760371765331,-29.42675030178412,0.28648581202737367,-1.4282748644560699,1.0649735,15.375278,6264.02978515625,-156.18270874023438,31.330902099609375,-32.055743724878994,61.628466184561006,74.52008004400236,42.99001216187631,117.48097461385039,101.87679264573073
6266.0654,267.7053051603587,-31.42996569960379,358.4435807394143,-2.2496230262992785,--,17.539055,6258.92578125,-245.8726348876953,-170.19448852539062,-37.159747631128994,-28.06145996289993,-127.00531058099764,159.8651629308206,-142.9414502807421,135.27247057341086
6266.124,270.0127261257724,-30.373477242445276,0.35418158994029425,-3.4304806063000903,--,14.663439,6254.7763671875,-374.94146728515625,38.734642028808594,-41.309161693628994,-157.13029236036087,81.92381997320157,63.240891525874844,-104.72960893752193,181.95573059424208
6266.193,268.2499869194664,-28.561539701078075,1.153481086946291,-1.1943588105825775,--,17.93701,6263.5615234375,-130.58595275878906,126.14273834228516,-32.524005443628994,87.22522216600632,169.33191628667814,28.80015965930541,110.44917064632698,193.2339208972507
6266.478,267.6208783235084,-31.502436276395954,358.3444100485065,-2.2247668023050453,0.93675905,17.161516,6259.14013671875,-243.1615447998047,-181.04779052734375,-36.945392162378994,-25.350369875009306,-137.85861258295077,161.99499756999577,-145.54372901753396,144.95723617028528
6266.478,267.41530948595613,-29.477799356387905,359.9927403454842,-1.0348800849187425,1.1255068,17.913862,6265.45556640625,-113.17938232421875,-0.793993353843689,-30.629962474878994,104.63179260057663,42.39518459054929,68.75069721784779,106.31689039085039,116.97588768840066
6266.506,268.8526554936628,-31.58808041973088,358.8030109958271,-3.1731668266325483,1.2995588,16.793636,6255.53271484375,-346.79986572265625,-130.90655517578125,-40.552814037378994,-128.98869079786087,-87.71737723138827,122.97283640610075,-107.45265031925629,161.17366828502128
6266.5747,267.4991949485433,-29.77895851082858,359.771672889212,-1.2520492987215703,--,14.468572,6265.02880859375,-136.92759704589844,-24.97260856628418,-31.056720287378994,80.88357787889694,18.2165693781088,78.12632100073024,111.0052006097887,88.5353965677431
6266.636,269.92865363425784,-28.7976309098538,1.6888773395500594,-2.5865829588232896,--,15.550723,6257.5322265625,-282.6845397949219,184.6915740966797,-38.553302318628994,-64.8733648701265,227.88075204107267,18.322724082228323,-120.72240334113704,240.0511356774823
6266.657,269.75617594285336,-28.318355785976333,2.0298745631686295,-2.217015624093929,--,13.84177,6258.037109375,-242.27078247070312,221.9686737060547,-38.048419506128994,-24.459607545907744,265.1578516504477,9.680677072553197,-147.26487037937727,268.9881798891822
6266.681,267.46703805137014,-30.57846414803256,359.07088893488543,-1.6383109710795662,--,16.262087,6263.29541015625,-179.1409912109375,-101.61634826660156,-32.790118724878994,38.67018371385788,-58.42717032220858,139.049819615811,130.29605092883347,77.35831711144931
6266.7085,268.2423328985315,-30.42011420127679,359.5481125462835,-2.1321030761078608,--,16.068659,6262.17529296875,-233.13706970214844,-49.424537658691406,-33.910235912378994,-15.325894777353056,-6.235359714298426,99.51210829718299,-155.67918082210653,37.731510188785066
6266.719,268.9479827116992,-29.465987986087136,0.6812155175672471,-2.178107872546566,1.2339946,18.113682,6261.7490234375,-238.1560821533203,74.50611114501953,-34.336505443628994,-20.34490722852493,117.69528908941251,18.732153457132107,-149.35260675289402,124.27828422559604
6266.905,267.3901755190359,-30.948946668358612,358.7188597741352,-1.7717451354138336,--,15.924881,6262.3427734375,-193.71084594726562,-140.11703491210938,-33.742755443628994,24.100328977529756,-96.9278569677164,156.83880892029433,144.46416530184467,105.42489676593382
6266.922,267.3580795790274,-28.51572295752431,0.7923691394488899,-0.49747028033981106,--,15.153281,6266.0869140625,-54.4066276550293,86.66532135009766,-29.998614818628994,163.40454726976608,129.85449929449064,51.988155286259506,100.40280468693494,210.86287948924667
6267.011,268.34031989669126,-30.100583402069176,359.86665256359146,-2.04305242016869,--,15.380658,6263.0107421875,-223.4210968017578,-14.585526466369629,-33.074786693628994,-5.6099218769624315,28.60365147802335,49.547772043054685,-170.3734931056053,44.08607054581874
6267.0493,270.0958027261635,-31.371402566392497,359.5197561125106,-3.9850890934431793,--,16.38173,6251.67724609375,-435.52496337890625,-52.52877426147461,-44.408282787378994,-217.71378845411087,-9.339596317081629,92.4068969278465,-101.52878371313824,222.3929345157602
6267.156,267.94106073338435,-30.231584103603247,359.5782554754149,-1.8123201646030884,--,16.265327,6263.85107421875,-198.19769287109375,-46.13105773925781,-32.234454662378994,19.61348205370163,-2.941879794864832,94.45813478334385,148.68102267057102,37.847105601079676
6267.2627,268.3823435437936,-28.753900839996426,1.0466327962626405,-1.3920485737486945,--,15.756324,6264.3681640625,-152.2279815673828,114.4789047241211,-31.717364818628994,65.58319335741257,157.66808266851407,24.799186215749955,115.809354158126,173.6846877947482
6267.266,267.88405655947287,-30.593858567569544,359.2413359520789,-1.954683933547019,--,16.66295,6263.0703125,-213.75177001953125,-82.98360443115234,-33.015216381128994,4.059404905264131,-39.79442648675936,140.10801860703648,172.99034735548423,51.86597786880862
6267.3003,268.4318751771846,-29.366165780317793,0.5405161710082516,-1.7395840278018033,--,14.996643,6264.13330078125,-190.2467498779297,59.123497009277344,-31.952228099878994,27.564425046865694,102.31267495367032,22.413690086679154,139.21644340470593,110.67351022212304
6267.318,268.19523327860014,-31.81807661199026,358.32162341456996,-2.8062384566171668,--,15.136475,6257.1162109375,-306.70697021484375,-183.5635223388672,-38.969317943628994,-88.89579529004837,-140.3743443944742,145.33798132865076,-113.67124028074386,170.66348972589387
6267.359,270.0025615574852,-30.442713328013784,0.2895468996069777,-3.457087288914077,--,15.486546,6255.8740234375,-377.9228515625,31.672256469726562,-40.211505443628994,-160.11167663770462,74.86143441411954,65.60690034971388,-104.09805842876759,181.2648574002126
6267.3936,268.8813823582157,-28.550751524005484,1.4433376840917578,-1.6673460213978764,1.4679362,15.059807,6262.75244140625,-182.3018035888672,157.86517333984375,-33.333087474878994,35.50937133592819,201.05435128423673,13.616992055870298,133.1893388137239,206.86919138336197
6267.4517,269.71252687726223,-29.44386445602436,1.0334895127473875,-2.7436214199989415,1.26597,16.989428,6259.2490234375,-299.9548645019531,113.04487609863281,-36.836505443628994,-82.14368957715774,156.2340540430258,29.95137536249489,-114.15336606226084,180.3152614543929
6267.507,267.8459245622963,-28.576148343106862,0.9601260695379583,-0.8964178384151629,1.112233,17.300325,6265.85986328125,-98.0401382446289,105.02196502685547,-30.225665599878994,119.77103668016647,148.21114297124845,39.809402095314226,104.16354765379457,192.93842279142157
6267.5137,268.89160503204,-29.728204916325986,0.4297126700079727,-2.2675634837440906,--,14.7491,6262.4296875,-247.97421264648438,47.00529098510742,-33.655841381128994,-30.163037721688994,90.1944689295004,26.61435702561731,-138.13266944943183,100.88392701092856
6267.517,269.7493203910805,-29.246930461814603,1.2205202185546626,-2.67355531403278,1.2961639,17.411566,6259.2744140625,-292.2845764160156,133.50115966796875,-36.811114818628994,-74.47340149122024,176.69033761236173,25.181460097775005,-116.30251478489332,195.2455405622191
6267.5757,267.8747169299671,-29.9745321250879,359.77020523007576,-1.6318802374982866,--,15.410386,6264.9833984375,-178.48553466796875,-25.137144088745117,-31.102130443628994,39.32564025682663,18.052033855647863,70.19884939025764,128.34000762543732,53.289064788822415
6267.631,269.94193494552167,-30.033137947458858,0.6201306777554401,-3.208935418206121,1.2740065,15.148456,6257.43701171875,-350.823974609375,67.83526611328125,-38.648517162378994,-133.01279968457962,111.02444405767423,51.28643576551178,-106.20187749520063,177.51771724843817
6267.827,267.68622160574836,-30.494738827470055,359.2395609545084,-1.7575753042968565,0.9963573,16.942719,6264.326171875,-192.22149658203125,-83.18519592285156,-31.759357006128994,25.58967834276413,-39.99601797845858,134.43979296214715,141.14033318151078,57.12416169417341
