distance_parsecs,ra,dec,galactic_longitude,galactic_latitude,pseudocolour,phot_g_mean_mag,cart_x,cart_y,cart_z,xo_as_origin_x,xo_as_origin_y,xo_as_origin_z,xo_as_origin_latitude,xo_as_origin_longitude,xo_as_origin_distance
1624.8242,291.89702521095313,41.901456085123144,74.3167145725363,11.564822485403857,--,15.23305,430.3049621582031,88.05362701416016,1564.3330078125,47.87913551782577,-1.735018386100677,19.80454375765771,67.54151702496759,-2.075345573353976,51.842471586368376
1609.1088,291.8552995279869,41.93715310337,74.33541914781968,11.608439887249485,--,15.962151,425.5810852050781,87.4245834350586,1549.3446044921875,43.15525856470077,-2.3640619652022394,4.8161404373452115,83.64157732933221,-3.135551263800889,43.48747336272512
1609.213,291.9171153503913,41.94737574682445,74.3655050766239,11.571697348360031,--,17.770681,424.86749267578125,86.99407196044922,1549.6728515625,42.4416660354039,-2.7945734398116144,5.1443875076577115,83.10363791225403,-3.767205173542209,42.84354536450272
1568.4186,291.8860553695945,41.955047166931486,74.36211759018607,11.595810350717697,--,17.149836,414.1486511230469,84.98094940185547,1510.3629150390625,31.722824482669523,-4.807695998405364,-34.16554901577979,136.79868016270055,-8.6177800346183,46.86935324410815
1579.5203,291.8906722433761,41.976050810416126,74.38290374467188,11.602002239175576,--,16.714031,416.5302734375,85.51655578613281,1521.2078857421875,34.10444679712265,-4.272089614128021,-23.32057831265479,124.15674451092595,-7.139959178243139,41.535688435917066
1604.1581,291.89259767290685,41.97640876787952,74.38387671208831,11.600875882093284,1.3991858,17.902494,423.0034484863281,86.83687591552734,1544.943603515625,40.57762184595077,-2.9517694847334894,0.41513946078271147,89.41538635487458,-4.16058295644215,40.68695956367205
1592.2224,291.88742971011555,41.97467900249542,74.38056083435278,11.603559701668406,--,18.265377,419.9389953613281,86.22828674316406,1533.4237060546875,37.51316872095077,-3.5603586570967707,-11.104758000154789,106.42017178773978,-5.4216774560505625,39.28396150461006
1572.6321,292.1426214229255,41.88047485961231,74.380146528118,11.391613824583873,--,17.846647,415.0950927734375,83.63462829589844,1514.5537109375,32.66926613306015,-6.154017104362396,-29.97475311734229,132.03982373180068,-10.667984055098499,44.762022973041745
1569.6581,292.1444456904722,41.86357199003817,74.36531343221893,11.382889807788542,--,16.617945,414.7065124511719,83.49063110351562,1511.580078125,32.28068581079452,-6.298014296745208,-32.94838592984229,135.05139872859115,-11.039818349400274,46.55431017509622
1602.6124,292.09979115785234,41.88117305379656,74.36634465711197,11.420498607611918,--,16.559538,423.3298034667969,85.51587677001953,1543.3228759765625,40.90397682641952,-4.272768630241302,-1.2055880782797885,91.67909436770599,-5.963404674982283,41.1442014699317
1571.8864,292.1622484185405,41.87486311111509,74.38163938882917,11.376028243280492,--,18.815718,414.88232421875,83.47432708740234,1513.8465576171875,32.45649757837265,-6.314318312858489,-30.68190643765479,132.85906205954163,-11.009209610748007,45.10736340621132
1597.787,292.17106205988915,41.88030376531464,74.389585373169,11.3725666144118,--,18.273802,421.514404296875,84.7822036743164,1538.8504638671875,39.08857765649765,-5.006441725944427,-5.6780001876547885,98.19891362323685,-7.298672435114975,39.81483452300577
1579.5714,292.11360743362087,41.91612542005115,74.40295634120088,11.426790837383072,--,18.597765,416.28143310546875,84.13964080810547,1521.406005859375,33.8556064650914,-5.649004592155364,-23.12245819546729,123.96655457294577,-9.472866025830884,41.385521804158316
1603.7328,292.15379196232544,41.92615251070806,74.42566289034272,11.404449011283816,--,17.331114,422.08209228515625,85.14079284667969,1544.848388671875,39.6562656447789,-4.647852553581146,0.31992461703271147,89.54092186710602,-6.684767597735686,39.928990595927736
1576.715,292.09622328097663,41.913464659056515,74.39466833189468,11.437203957152596,--,16.962723,415.7286682128906,84.1065673828125,1518.5933837890625,33.30284157251327,-5.682078017448333,-25.93508026577979,127.51241250489171,-9.682479079667043,42.59100439990501
1567.8246,292.09469343931835,41.906455646941914,74.3877440801562,11.43511540197555,--,17.337748,413.5664978027344,83.65343475341797,1509.979736328125,31.140671162357023,-6.135210646842864,-34.54872772671729,137.42687824078132,-11.145444034604488,46.91478229362289
1580.129,292.01942471859763,41.914929560037734,74.37016436847085,11.489083286726943,--,16.723026,417.190185546875,84.7955322265625,1521.69970703125,34.76435890649765,-4.993113173698333,-22.82875702359229,123.0239140081575,-8.17334540300299,41.88847068809455
1586.4298,292.0498613178148,41.93571480631081,74.39941555466595,11.477987402415003,--,17.492592,418.105712890625,84.89730072021484,1527.9854736328125,35.67988625024765,-4.891344680045989,-16.54299042202979,114.67187151142763,-7.806002635133382,39.63142777787591
1610.1656,292.03614896367753,41.93534496852543,74.39446611236886,11.48696863067734,--,18.544525,424.4791564941406,86.2607192993164,1550.8094482421875,42.05332985376327,-3.527926100944427,6.2809841873452115,81.5345388121663,-4.795412678166286,42.66590649130548
1572.3102,292.0984351472372,41.93253259999088,74.41284923208686,11.444186410827015,--,16.738663,414.0860900878906,83.82677459716797,1514.485107421875,31.660263447513273,-5.961870803092864,-30.04335663296729,133.00075308885764,-10.664353801885078,44.05132759423234
1580.2887,292.1193599621857,41.9549625716775,74.44040327187295,11.44018735530693,--,17.760511,415.4756774902344,84.07789611816406,1522.374267578125,33.04985084985702,-5.710749282096771,-22.15419647671729,123.44629084301621,-9.803448870716924,40.19594158730153
1623.9877,292.0588516484179,41.95530244959951,74.42035725267186,11.480671530831396,--,16.480497,427.4398498535156,86.81346130371094,1564.3192138671875,45.01402321313827,-2.9751840965498957,19.79074981234521,66.31292687146818,-3.7814419256413334,49.262437864727694
1606.2148,292.048751715551,41.95871064602868,74.42007960722542,11.488914929207315,--,17.64756,422.7569580078125,85.92569732666016,1547.1973876953125,40.33113136743515,-3.862948073600677,2.6689236404702115,86.23115436939344,-5.471145704448404,40.6035180568791
1582.7075,292.07555842918634,41.98074678287181,74.44924956930355,11.480811096695485,--,16.544699,415.82110595703125,84.45474243164062,1524.77001953125,33.3952793166539,-5.333902968620208,-19.75844452359229,120.29554399905425,-9.074648848107163,39.167477982477514
1629.5282,292.0760464764,41.98857947074622,74.45657855937324,11.483957057278413,--,18.789877,427.92059326171875,86.93666076660156,1569.9324951171875,45.4947666213414,-2.8519846336592707,25.40403106234521,60.86904942863165,-3.5870748614427055,52.18498251889664
1621.4025,292.0630321035733,42.0048454596387,74.46708603139479,11.499834920675609,--,16.604963,425.4820556640625,86.56402587890625,1562.18359375,43.05622902368515,-3.224619521354583,17.65512969515771,67.76019751716427,-4.283069311287824,46.64697882339614
1585.513,292.20573928500505,41.95310667525059,74.46780847278555,11.381805791169494,--,17.78235,416.2186279296875,83.786865234375,1527.6102294921875,33.79280128931015,-6.001780165885833,-16.91823456265479,116.24016456878515,-10.071017482006205,38.26488527168779
1598.029,292.1968579781675,41.97277850203927,74.48279116780381,11.396464074549073,--,17.149446,419.0879821777344,84.47604370117188,1539.7811279296875,36.66215553735702,-5.312601699088958,-4.7473361251547885,97.30266734940687,-8.245166428312125,37.3480198369836
1606.9434,292.13033830354794,41.96652873556891,74.45467420347404,11.438003219544079,--,16.696175,422.1087646484375,85.40345764160156,1548.1593017578125,39.68293800806015,-4.385187758659271,3.6308377029702115,84.80366667086942,-6.305920590778064,40.08925570593136
1597.1038,292.17247153274093,41.985914366714795,74.48658202336905,11.418540907103496,--,16.874512,418.71295166015625,84.56835174560547,1538.9178466796875,36.2871250197789,-5.220293654655364,-5.6106173751547885,98.70113310355691,-8.18644780452231,37.08754420789125
1565.9047,292.1511341706607,41.979767040893634,74.47377814166101,11.430023683700588,--,12.539055,410.84735107421875,83.06542205810547,1508.76171875,28.421524433841398,-6.723223342155364,-35.76674530484229,140.76609787470332,-13.308896092985156,46.176236886015346
1627.9724,292.2025081335775,41.97356126846113,74.48541065624903,11.39304876661316,--,18.646904,426.87554931640625,86.0193099975586,1568.6529541015625,44.4497226760289,-3.7693354027022394,24.12449004672021,61.59567179106759,-4.8470843873033935,50.71466016220798
1631.0398,292.20422885906856,41.99391337460542,74.50458952873849,11.400946750239646,--,18.187778,427.1522521972656,86.1363525390625,1571.7545166015625,44.72642555688827,-3.652292861198333,27.22605254672021,58.75461645931369,-4.668329536222543,52.48857326615574
1604.314,292.1616995642738,42.02870508424808,74.52207506303347,11.44471042318763,--,17.388674,419.625732421875,84.95220947265625,1546.130859375,37.19990578149765,-4.836435927604583,1.6023953201577115,87.5540547395496,-7.4075909420127095,37.547193948365695
1558.6566,292.17362665756286,42.03514437317275,74.5319744376097,11.439630338853886,--,17.65252,407.4365234375,82.4469223022461,1502.201171875,25.010696797122648,-7.341723098014739,-42.32729217984229,148.3744102880091,-16.359249319454907,49.70951131929645
1588.3191,292.1734556857144,42.04832686594231,74.54396884065736,11.445596131091053,--,16.441565,414.86749267578125,83.99559020996094,1530.8779296875,32.4416660354039,-5.793055190299896,-13.650534367342289,112.50028871578887,-10.12450142746852,35.670131372123265
1576.2831,292.1255978488557,41.973446334749,74.45940376111932,11.44423111991599,--,16.260342,413.92303466796875,83.79411315917969,1518.655517578125,31.497208027591398,-5.994532241081146,-25.87294647671729,128.90185309838833,-10.775633105716402,41.19973167036173
1591.9138,292.10989695789897,41.98917983330753,74.46850895839123,11.46167044572585,--,16.931477,417.7629089355469,84.70382690429688,1533.7825927734375,35.33708229516952,-5.084818495963958,-10.745871281404789,106.75158293937604,-8.18835199365073,37.28322027224849
1611.2302,292.17085914424706,42.01674056541129,74.5142184938482,11.433301979516473,--,14.77861,421.6604919433594,85.27674102783203,1552.7373046875,39.23466530298202,-4.511904372428802,8.208840632657711,78.25801811157937,-6.560078017960756,40.337343827219655
1568.7915,292.1874102480497,42.02241870779871,74.52497947153579,11.424805913328532,--,16.696257,410.28814697265625,82.9134750366211,1511.9178466796875,27.862320332278898,-6.875170363639739,-32.61061737515479,138.6515439292718,-13.861129055075976,43.439949670969234
1609.0275,292.0846610467461,42.008354495724795,74.47756303772817,11.486981690468296,--,17.051313,421.97607421875,85.75215911865234,1550.33935546875,39.55024757837265,-4.036486281608489,5.8108914139077115,81.68424823484756,-5.827412659008169,40.17812544204136
1587.8239,292.07526190208506,42.01246204080574,74.4781625678364,11.495062530853062,--,18.791935,416.3877258300781,84.67767333984375,1529.91357421875,33.96189918970077,-5.110972060417083,-14.614889836092289,113.05170153624117,-8.558296421412843,37.32462507373484
1572.4362,292.0810086894819,42.05540622733945,74.51938094283975,11.510262145317524,--,18.889666,411.2620544433594,83.7489242553711,1515.389404296875,28.836227802982023,-6.039721144889739,-29.13905975796729,134.68430857665007,-11.829543165413732,41.43779758857715
1610.7288,292.0073122508263,41.9725141915478,74.41878773289999,11.522653994284767,--,18.76705,423.9284973144531,86.42379760742188,1551.53564453125,41.50267067407577,-3.364847792838958,7.0071804764077115,80.44750195698454,-4.635143022604784,42.224334831690506
1568.2473,291.9867890738774,41.98578329612616,74.42404340856577,11.54220693794393,--,18.913496,412.583251953125,84.257568359375,1510.6539306640625,30.157425312747648,-5.531077040885833,-33.87453339077979,137.85118936727181,-10.392930521609296,45.68968294012579
1592.7932,291.9630449652201,41.98791235901333,74.41802663364018,11.55897799898586,--,17.526537,419.1737060546875,85.73128509521484,1534.25341796875,36.74787941431015,-4.057360305045989,-10.275046086092289,105.53169478915301,-6.30054937375965,38.37245608721134
1556.4736,292.0289547386723,41.96845679491512,74.42234393637112,11.506429358047265,--,16.501352,409.5815124511719,83.37816619873047,1499.30029296875,27.155685810794523,-6.410479201530364,-45.22817108609229,148.3288196767497,-13.282308497582738,53.14238398153281
1624.2766,292.0333855421851,41.96518379251105,74.42083779290138,11.502026214142838,--,17.353415,427.4706115722656,86.98562622070312,1564.6011962890625,45.04478493188827,-2.803019179557708,20.07273223422021,66.02256065131006,-3.560775206165163,49.39437362117006
1579.3208,292.0375462024097,42.008744074576114,74.46209435868688,11.518540817112507,--,18.847519,414.54144287109375,84.47911834716797,1521.60205078125,32.1156162307164,-5.309527053092864,-22.92641327359229,125.15745012711811,-9.387533981736599,39.814875473844296
1581.3666,292.0301660875225,42.0181076458784,74.46818582492372,11.527602726703549,--,16.789751,414.90631103515625,84.62181854248047,1523.6180419921875,32.4804843947789,-5.166826857780364,-20.91042206265479,122.4477995144412,-9.038583116183762,38.97337189846571
1631.2046,291.9990243662094,42.03621606448623,74.47431356111991,11.556360356401038,--,17.674595,427.7738952636719,87.46987915039062,1571.682861328125,45.34806862329452,-2.318766249870208,27.15439727328271,59.119809945935465,-2.927134925098762,52.907327432595096
1603.3701,291.9304620832844,41.98941451957393,74.40847720575492,11.581366619625042,--,17.353592,422.1756286621094,86.51713562011719,1544.369873046875,39.74980202173202,-3.2715097801436457,-0.15859100796728853,90.22782322756859,-4.7049840672587315,39.88451689711529
1564.7498,291.902453844269,41.998802431047245,74.40769079727791,11.60418874995247,--,17.433876,411.9933166503906,84.60147094726562,1507.1649169921875,29.567490010013273,-5.187174452995208,-37.36354706265479,141.2205102859297,-9.950430241944863,47.92888370702222
1590.2961,291.98102287851793,42.05071910901919,74.48155732955223,11.574763996120732,--,17.195013,416.82867431640625,85.37133026123047,1532.3209228515625,34.4028476760289,-4.417315139030364,-12.207541203279789,109.38960350510705,-7.316726834965378,36.770812657423384
1571.1953,291.95111561461584,42.05957068605433,74.47964514840297,11.598595800615126,--,17.113825,411.8365783691406,84.52738952636719,1513.90234375,29.410751728763273,-5.261255873893646,-30.62612030484229,135.70876271313566,-10.142296179878258,42.78588991184132
1567.7222,291.9401519437673,42.06149801079033,74.47773979084324,11.606749820408094,--,18.11014,410.9634094238281,84.40912628173828,1510.5418701171875,28.537582783450773,-5.379519118522552,-33.98659393765479,139.48742734883868,-10.675353347217234,44.703707056036066
1624.4308,291.9217998556152,42.07373150742099,74.4828040578784,11.62437531705741,--,15.901852,425.6666564941406,87.5655517578125,1565.2205810546875,43.24082985376327,-2.223093642448333,20.69211699984521,64.4568300424284,-2.9430942242368805,47.98828208761471
1582.4382,291.92002022690104,42.08554996688649,74.4930355997908,11.63077756094943,--,17.136976,414.38665771484375,85.2933578491211,1524.834228515625,31.960831074466398,-4.495287551139739,-19.69423553921729,121.39125477177926,-8.006127599557969,37.80959199214107
1605.3086,292.0522076085117,42.02169013044477,74.47886298764587,11.514506236999775,--,17.378922,420.9252624511719,85.74919891357422,1546.765869140625,38.49943581079452,-4.039446486686614,2.2374050857827115,86.69209869498503,-5.9896853575908064,38.775374494467215
1615.0223,292.0366816942176,42.04746981831639,74.49724374221267,11.536259589021885,--,18.59628,422.9503173828125,86.32899475097656,1556.2640380859375,40.52449074243515,-3.4596506492842707,11.735574031095211,73.90489868756929,-4.879614727998856,42.331161458057366
1605.692,292.04064153576934,42.04591700255115,74.49715106741685,11.532935438679807,--,17.10677,420.5143127441406,85.80636596679688,1547.2723388671875,38.08848610376327,-3.982279433463958,2.7438748123452115,85.90182162332977,-5.968780597431756,38.39427264773459
1558.2161,292.04926497426175,42.04363941054051,74.49796019084275,11.526184920031806,--,16.702068,408.06988525390625,83.21698760986328,1501.5296630859375,25.644058613528898,-6.571657790397552,-42.99880096890479,148.3809878876984,-14.373549749758487,50.494567163722536
1556.8265,292.02634529277094,42.05107263558472,74.49707421290269,11.544736964215398,--,18.202473,407.7017517089844,83.27942657470703,1500.1842041015625,25.275925068607023,-6.509218825553802,-44.34425995327979,149.51932884713037,-14.441385438935544,51.45537589598228
1626.5082,292.0243313675597,42.07325918546923,74.51670678028795,11.555894633595393,--,16.840416,425.4068298339844,86.98226928710938,1567.4794921875,42.98100319360702,-2.806376113151458,22.95102813265771,61.94925030577032,-3.735733881250543,48.805656175932825
1590.3136,292.0149466007498,42.08849506636553,74.52750890192775,11.568881178993792,--,16.819359,415.637939453125,85.08299255371094,1532.678466796875,33.21211281274765,-4.705652846549896,-11.849997257967289,109.45674584516793,-8.064266858778511,35.57541343698976
1624.1652,292.08234187910034,42.09246666480914,74.55373729596143,11.525791406885915,--,18.040993,423.8482971191406,86.43162536621094,1565.5013427734375,41.42247047876327,-3.3570200340498957,20.97287871859521,63.22166384113095,-4.633321563658503,46.55053475329721
1596.4683,292.06979914206687,42.12386601170259,74.57826545931351,11.548038657469599,--,18.155401,415.94195556640625,84.98758697509766,1538.98681640625,33.5161289260289,-4.801058425163177,-5.5416476485922885,99.29529753952505,-8.151947201265154,34.30875863171342
1602.9344,291.9787756350561,42.08516506876886,74.51234511532789,11.591486281881394,--,18.17416,419.3031005859375,86.0056381225586,1544.728759765625,36.87727394556015,-3.7830072777022394,0.20029571078271147,89.69043057868976,-5.857124853158917,37.071344676053975
1628.6875,291.968586031226,42.09773995896438,74.52044972353332,11.603826199851499,--,16.810131,425.80340576171875,87.43451690673828,1569.6080322265625,43.3775791213414,-2.354128493522552,25.07956817172021,60.001328341496794,-3.106430580631845,50.16115061551329
1559.4106,291.98588621688094,42.103980649063836,74.53195531096422,11.595069135546769,--,18.069403,407.4088439941406,83.59248352050781,1502.927734375,24.983017353763273,-6.196161879753021,-41.60072967984229,148.25337702535893,-13.929149050738728,48.91997841407795
1608.3413,291.96746072320246,42.136729137456946,74.5557825675718,11.621799210312904,--,15.490598,419.52069091796875,86.28157806396484,1550.264404296875,37.0948642775914,-3.5070673362959894,5.7359402420327115,81.24844587692026,-5.4008730196153945,37.69919743886348
1556.6309,291.95248339156996,42.133230252298546,74.54756974008262,11.630218794058312,--,15.858547,406.2308654785156,83.61052703857422,1500.3616943359375,23.805038838138273,-6.178118361686614,-44.16676971890479,150.8893343779321,-14.548981835453112,50.55247341109084
1589.3108,292.02947629413137,42.14924560746764,74.58799200515793,11.586083513801967,--,17.581938,413.7660827636719,84.8292465209961,1532.1588134765625,31.340256123294523,-4.959398879264739,-12.369650578279789,111.29773047048765,-8.992134749685611,34.05606475425618
1564.9594,291.99973459687067,42.176499005484864,74.60299840786261,11.617906112239583,--,15.64504,406.99285888671875,83.67620086669922,1508.7918701171875,24.567032246341398,-6.112444533561614,-35.73659393765479,144.686007745643,-13.971881271961477,43.795036223680306
1608.8429,291.97196832477323,42.143878035580066,74.56383777501092,11.621958346194072,--,18.020733,419.4376525878906,86.2657241821289,1550.80810546875,37.01182594751327,-3.522921218131927,6.2796414139077115,80.41308647435653,-5.437241388118664,37.705704212565045
1599.2042,291.98284314365935,42.16369827029516,74.5856274416063,11.623481218450245,--,16.768066,416.3482666015625,85.64186096191406,1541.6788330078125,33.92243996118515,-4.146784438346771,-2.8496310470297885,94.76650191642102,-6.969435703351915,34.29355845056797
1561.8687,291.9680376279626,42.16593010970196,74.58272288269829,11.634312575080175,--,14.72668,406.68701171875,83.73470306396484,1505.665283203125,24.261185078372648,-6.053942336295989,-38.86318085171729,147.2422128239912,-14.0110042543884,46.21257561672508
1582.003,291.9912952909752,42.19266579881,74.61498447116905,11.630659044287086,--,18.257189,411.0939636230469,84.61474609375,1525.3116455078125,28.668136982669523,-5.173899306510833,-19.21681854702979,123.41134936692616,-10.230366378276779,34.89867371635325
1586.1667,291.69477347288426,41.859743065271466,74.21071789535675,11.681596989657368,--,16.293941,422.6570739746094,87.38650512695312,1526.3189697265625,40.23124733423202,-2.402140273307708,-18.20949432827979,114.31421434532264,-3.416978105535458,44.22566250100107
1627.8767,291.5836508940953,41.892763551428786,74.20388417011746,11.770431564499821,--,14.609755,433.81463623046875,90.39497375488281,1566.40234375,51.3888095900914,0.6063283546219793,21.87387969515771,66.94418806081654,0.6759923813342382,55.85377335577715
1578.7175,291.6369722388564,41.90434614953104,74.23231156394705,11.739857628625769,--,18.439554,420.0229187011719,87.2873306274414,1519.3126220703125,37.59709206079452,-2.501314772819427,-25.21584198452979,123.79069880639766,-3.806249004911776,45.3391287301527
1617.7242,291.58721138055813,41.91048446478405,74.2213379915237,11.775826000560272,--,17.072727,430.6363830566406,89.7750244140625,1556.767333984375,48.21055641626327,-0.013620986198333185,12.238869929532711,75.75564051055878,-0.01618784472152767,49.73980169491018
1600.6016,291.60473508140785,41.95137920832614,74.26471941167007,11.78205606125102,--,18.798204,424.92694091796875,88.63298034667969,1540.618896484375,42.5011142775914,-1.1556650535811457,-3.9095675704672885,95.2537688215167,-1.5575690036300556,42.69619415288676
1594.1422,291.5636380579724,41.90709108799796,74.21036138469096,11.790102802351145,--,18.220127,424.6245422363281,88.63213348388672,1533.9908447265625,42.19871559595077,-1.1565119163741144,-10.537619328279789,104.01577646462214,-1.5698740599028327,43.50989012705491
1580.8076,291.5010295571948,41.92872600225574,74.2093706750355,11.841459324322006,--,17.326601,421.0194396972656,88.2735366821289,1521.15185546875,38.59361305688827,-1.515108718131927,-23.37660858609229,121.1842394411932,-2.248164210582818,45.146742431762895
1567.9865,291.57867583855176,41.93017272463443,74.23656500008002,11.790170707460412,--,16.887003,416.98187255859375,87.03739929199219,1509.0169677734375,34.5560459182164,-2.7512461082686457,-35.51149628140479,135.69076354796994,-4.552111580694846,49.62616278531285
1554.1051,291.5203538946474,41.97031639821072,74.25400501715541,11.846752989604484,--,17.189787,412.7594299316406,86.58150482177734,1495.7861328125,30.333603291263273,-3.2071405784834894,-48.74233124234229,147.96189972492752,-6.035401159651954,57.49980951498979
1619.2827,291.34823346454783,41.870328079261235,74.10488246083193,11.918201929653451,--,16.426653,433.9247131347656,91.58625793457031,1557.368896484375,51.49888649438827,1.7976125343094793,12.840432429532711,76.00785347596955,1.9991463581119795,53.10596412798462
1604.4241,291.3214251682728,41.862472662978085,74.08875179430257,11.932734294916463,--,17.416773,430.3449401855469,90.9447250366211,1542.95458984375,47.91911354516952,1.1560796363602606,-1.5738742110922885,91.88062203838744,1.3820296794021147,47.958889093814484
1627.0718,291.3119680527749,41.869225332518724,74.09182075064706,11.942017833726466,--,16.90318,436.32269287109375,92.28184509277344,1564.7584228515625,53.8968662307164,2.4931996925126043,20.22995879672021,69.44672854916138,2.6485409484936286,57.62238685715371
1558.0535,291.33649115390534,41.8774510826184,74.10753061663686,11.929177938505541,--,16.987114,417.4322509765625,88.18881225585938,1498.50048828125,35.00642433618515,-1.5998331444014582,-46.02797577359229,142.71651253078403,-2.616661159639976,57.84966520827394
1612.7798,291.3113059925198,41.90292737454689,74.1225984738949,11.95716418133647,--,18.307163,431.6507568359375,91.4129638671875,1551.2510986328125,49.22493019556015,1.6243184669266668,6.7226345779702115,82.22742126435764,1.8899536390116964,49.708409539118115
